"","Year","Pasture","tag","OnDate","OnWeightToUse","OffDate","OffWeightToUse","days","gain","ADG","Mean_Minus2sd","Mean_Plus2sd","outliers","mean","sd","gain.kg","ADG.kg"
"3821",2022,"31E","386",2022-05-23,680.76,2022-07-29,737.1,67,56.34,0.84089552238806,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,25.55537328,0.381423481791045
"3822",2022,"31E","668",2022-05-23,606.36,2022-07-29,702.52,67,96.16,1.43522388059701,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,43.61740672,0.651006070447761
"3823",2022,"31E","703",2022-05-23,701.22,2022-07-29,738.92,67,37.6999999999999,0.562686567164178,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,17.1004184,0.255230125373134
"3824",2022,"31E","704",2022-05-23,667.74,2022-07-29,731.64,67,63.9,0.953731343283582,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,28.9845288,0.432604907462686
"3825",2022,"31E","841",2022-05-23,645.42,2022-07-29,682.5,67,37.08,0.553432835820896,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,16.81919136,0.251032706865672
"3826",2022,"31E","855",2022-05-23,673.32,2022-07-29,706.16,67,32.8399999999999,0.490149253731342,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,14.89596128,0.222327780298507
"3827",2022,"31E","866",2022-05-23,552.42,2022-07-29,627.9,67,75.48,1.1265671641791,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,34.23712416,0.511001853134329
"3828",2022,"31E","886",2022-05-23,539.4,2022-07-29,626.08,67,86.6800000000001,1.29373134328358,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,39.31735456,0.586826187462687
"3829",2022,"31E","942",2022-05-23,571.02,2022-07-29,664.3,67,93.28,1.39223880597015,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,42.31106176,0.631508384477612
"3830",2022,"31E","960",2022-05-23,621.24,2022-07-29,697.06,67,75.8199999999999,1.13164179104478,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,34.39134544,0.513303663283582
"3831",2022,"31E","962",2022-05-23,561.72,2022-07-29,616.98,67,55.26,0.824776119402985,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,25.06549392,0.374111849552239
"3832",2022,"31E","1020",2022-05-23,496.62,2022-07-29,544.18,67,47.5599999999999,0.709850746268656,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,21.57283552,0.321982619701492
"3833",2022,"31E","1031",2022-05-23,602.64,2022-07-29,638.82,67,36.1800000000001,0.540000000000001,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,16.41095856,0.24493968
"3834",2022,"31E","1047",2022-05-23,558,2022-07-29,622.44,67,64.4400000000001,0.96179104477612,0.311532756363175,1.87862755320012,"0",1.09508015478165,0.391773699209236,29.22946848,0.43626072358209
"3835",2022,"5E","249",2022-05-23,617.52,2022-07-29,733.46,67,115.94,1.73044776119403,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,52.58945648,0.784917260895523
"3836",2022,"5E","269",2022-05-23,597.06,2022-07-29,666.12,67,69.0600000000001,1.03074626865672,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,31.32506352,0.467538261492538
"3837",2022,"5E","279",2022-05-23,682.62,2022-07-29,797.16,67,114.54,1.70955223880597,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,51.95442768,0.775439219104477
"3838",2022,"5E","313",2022-05-23,606.36,2022-07-29,746.2,67,139.84,2.08716417910448,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,63.43030528,0.946720974328358
"3839",2022,"5E","325",2022-05-23,610.08,2022-07-29,744.38,67,134.3,2.0044776119403,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,60.9174056,0.909215008955223
"3840",2022,"5E","342",2022-05-23,632.4,2022-07-29,757.12,67,124.72,1.86149253731343,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,56.57199424,0.844358122985075
"3841",2022,"5E","343",2022-05-23,699.36,2022-07-29,800.8,67,101.44,1.51402985074627,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,46.01237248,0.686751828059701
"3842",2022,"5E","347",2022-05-23,572.88,2022-07-29,662.48,67,89.6,1.33731343283582,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,40.6418432,0.606594674626866
"3843",2022,"5E","366",2022-05-23,654.72,2022-07-29,768.04,67,113.32,1.69134328358209,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,51.40104544,0.767179782686567
"3844",2022,"5E","396",2022-05-23,686.34,2022-07-29,793.52,67,107.18,1.59970149253731,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,48.61599056,0.725611799402985
"3845",2022,"5E","645",2022-05-23,621.24,2022-07-29,691.6,67,70.36,1.05014925373134,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,31.91473312,0.476339300298508
"3846",2022,"5E","646",2022-05-23,703.08,2022-07-29,819,67,115.92,1.73014925373134,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,52.58038464,0.784781860298507
"3847",2022,"5E","810",2022-05-23,664.02,2022-07-29,749.84,67,85.8200000000001,1.28089552238806,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,38.92726544,0.581003961791045
"3848",2022,"5E","813",2022-05-23,558,2022-07-29,658.84,67,100.84,1.50507462686567,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,45.74021728,0.682689810149254
"3849",2022,"5E","822",2022-05-23,671.46,2022-07-29,738.92,67,67.4599999999999,1.00686567164179,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,30.59931632,0.456706213731343
"3850",2022,"5E","838",2022-05-23,591.48,2022-07-29,700.7,67,109.22,1.63014925373134,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,49.54131824,0.739422660298508
"3851",2022,"5E","840",2022-05-23,537.54,2022-07-29,611.52,67,73.98,1.10417910447761,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,33.55673616,0.500846808358209
"3852",2022,"5E","849",2022-05-23,628.68,2022-07-29,728,67,99.3200000000001,1.48238805970149,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,45.05075744,0.67239936477612
"3853",2022,"5E","865",2022-05-23,636.12,2022-07-29,684.32,67,48.2,0.719402985074628,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,21.8631344,0.32631543880597
"3854",2022,"5E","869",2022-05-23,576.6,2022-07-29,651.56,67,74.9599999999999,1.11880597014925,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,34.00125632,0.50748143761194
"3855",2022,"5E","961",2022-05-23,554.28,2022-07-29,629.72,67,75.4400000000001,1.12597014925373,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,34.21898048,0.510731051940299
"3856",2022,"5E","966",2022-05-23,740.28,2022-07-29,886.34,67,146.06,2.18,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,66.25164752,0.98883056
"3857",2022,"5E","969",2022-05-23,652.86,2022-07-29,737.1,67,84.24,1.25731343283582,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,38.21059008,0.570307314626866
"3858",2022,"5E","1026",2022-05-23,465,2022-07-29,502.32,67,37.32,0.557014925373134,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,16.92805344,0.252657514029851
"3859",2022,"5E","1036",2022-05-23,643.56,2022-07-29,691.6,67,48.0400000000001,0.717014925373135,0.533773876462951,2.26875746682063,"0",1.40126567164179,0.43374589758942,21.79055968,0.325232234029851
"3860",2022,"7NW","217",2022-05-23,730.98,2022-07-29,930.02,67,199.04,2.97074626865672,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,90.28295168,1.34750674149254
"3861",2022,"7NW","220",2022-05-23,714.24,2022-07-29,888.16,67,173.92,2.59582089552239,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,78.88872064,1.17744359164179
"3862",2022,"7NW","227",2022-05-23,569.16,2022-07-29,749.84,67,180.68,2.69671641791045,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,81.95500256,1.22320899343284
"3863",2022,"7NW","243",2022-05-23,677.04,2022-07-29,849.94,67,172.9,2.58059701492537,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,78.4260568,1.17053816119403
"3864",2022,"7NW","298",2022-05-23,615.66,2022-07-29,786.24,67,170.58,2.54597014925373,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,77.37372336,1.1548316919403
"3865",2022,"7NW","318",2022-05-23,537.54,2022-07-29,757.12,67,219.58,3.27731343283582,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,99.59973136,1.48656315462687
"3866",2022,"7NW","346",2022-05-23,684.48,2022-07-29,829.92,67,145.44,2.17074626865672,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,65.97042048,0.984633141492537
"3867",2022,"7NW","350",2022-05-23,654.72,2022-07-29,811.72,67,157,2.34328358208955,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,71.213944,1.06289468656716
"3868",2022,"7NW","356",2022-05-23,634.26,2022-07-29,809.9,67,175.64,2.62149253731343,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,79.66889888,1.18908804298507
"3869",2022,"7NW","375",2022-05-23,582.18,2022-07-29,789.88,67,207.7,3.1,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,94.2110584,1.4061352
"3870",2022,"7NW","388",2022-05-23,591.48,2022-07-29,775.32,67,183.84,2.74388059701493,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,83.38835328,1.24460228776119
"3871",2022,"7NW","398",2022-05-23,643.56,2022-07-29,813.54,67,169.98,2.53701492537313,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,77.10156816,1.15076967402985
"3872",2022,"7NW","652",2022-05-23,608.22,2022-07-29,804.44,67,196.22,2.92865671641791,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,89.00382224,1.32841525731343
"3873",2022,"7NW","659",2022-05-23,598.92,2022-07-29,758.94,67,160.02,2.38835820895523,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,72.58379184,1.08334017671642
"3874",2022,"7NW","664",2022-05-23,671.46,2022-07-29,782.6,67,111.14,1.65880597014925,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,50.41221488,0.75242111761194
"3875",2022,"7NW","683",2022-05-23,660.3,2022-07-29,824.46,67,164.16,2.45014925373134,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,74.46166272,1.11136810029851
"3876",2022,"7NW","698",2022-05-23,544.98,2022-07-29,682.5,67,137.52,2.05253731343284,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,62.37797184,0.931014505074627
"3877",2022,"7NW","699",2022-05-23,602.64,2022-07-29,684.32,67,81.6800000000001,1.21910447761194,1.4290748625128,3.58577263910953,"sd.flag",2.50742375081116,0.539174444149182,37.04939456,0.552976038208956
"3878",2022,"7NW","806",2022-05-23,621.24,2022-07-29,869.96,67,248.72,3.71223880597015,1.4290748625128,3.58577263910953,"sd.flag",2.50742375081116,0.539174444149182,112.81740224,1.68384182447761
"3879",2022,"7NW","941",2022-05-23,636.12,2022-07-29,809.9,67,173.78,2.59373134328358,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,78.82521776,1.17649578746269
"3880",2022,"7NW","951",2022-05-23,515.22,2022-07-29,678.86,67,163.64,2.44238805970149,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,74.22579488,1.10784768477612
"3881",2022,"7NW","956",2022-05-23,626.82,2022-07-29,786.24,67,159.42,2.37940298507463,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,72.31163664,1.07927815880597
"3882",2022,"7NW","959",2022-05-23,662.16,2022-07-29,773.5,67,111.34,1.66179104477612,1.4290748625128,3.58577263910953,"0",2.50742375081116,0.539174444149182,50.50293328,0.75377512358209
"3883",2022,"CARM1","8",2022-05-23,706.8,2022-07-29,822.64,67,115.84,1.7289552238806,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,52.54409728,0.784240257910448
"3884",2022,"CARM1","9",2022-05-23,651,2022-07-29,768.04,67,117.04,1.74686567164179,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.08840768,0.792364293731343
"3885",2022,"CARM1","10",2022-05-23,677.04,2022-07-29,740.74,67,63.7,0.950746268656717,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,28.8938104,0.431250901492538
"3886",2022,"CARM1","12",2022-05-23,719.82,2022-07-29,884.52,67,164.7,2.45820895522388,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,74.7066024,1.11502391641791
"3887",2022,"CARM1","15",2022-05-23,571.02,2022-07-29,733.46,67,162.44,2.4244776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,73.68148448,1.09972364895522
"3888",2022,"CARM1","21",2022-05-23,597.06,2022-07-29,729.82,67,132.76,1.98149253731343,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,60.21887392,0.898789162985075
"3889",2022,"CARM1","23",2022-05-23,725.4,2022-07-29,884.52,67,159.12,2.37492537313433,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,72.17555904,1.07724714985075
"3890",2022,"CARM1","36",2022-05-23,667.74,2022-07-29,778.96,67,111.22,1.66,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,50.44850224,0.75296272
"3891",2022,"CARM1","38",2022-05-23,678.9,2022-07-29,742.56,67,63.66,0.950149253731343,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,28.87566672,0.430980100298507
"3892",2022,"CARM1","46",2022-05-23,669.6,2022-07-29,788.06,67,118.46,1.76805970149254,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.73250832,0.801977736119402
"3893",2022,"CARM1","47",2022-05-23,632.4,2022-07-29,720.72,67,88.3200000000001,1.31820895522388,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,40.06124544,0.597929036417911
"3894",2022,"CARM1","52",2022-05-23,669.6,2022-07-29,793.52,67,123.92,1.84955223880597,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,56.20912064,0.838942099104477
"3895",2022,"CARM1","56",2022-05-23,701.22,2022-07-29,871.78,67,170.56,2.54567164179104,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,77.36465152,1.15469629134328
"3896",2022,"CARM1","57",2022-05-23,572.88,2022-07-29,697.06,67,124.18,1.85343283582089,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,56.32705456,0.840702306865671
"3897",2022,"CARM1","58",2022-05-23,680.76,2022-07-29,758.94,67,78.1800000000001,1.16686567164179,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,35.46182256,0.529280933731344
"3898",2022,"CARM1","59",2022-05-23,732.84,2022-07-29,866.32,67,133.48,1.99223880597015,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,60.54546016,0.903663584477612
"3899",2022,"CARM1","61",2022-05-23,656.58,2022-07-29,960.96,67,304.38,4.54298507462687,0.408248551805678,2.70035433539765,"sd.flag",1.55430144360166,0.573026445897993,138.06433296,2.06066168597015
"3900",2022,"CARM1","63",2022-05-23,716.1,2022-07-29,849.94,67,133.84,1.99761194029851,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,60.70875328,0.906100795223881
"3901",2022,"CARM1","68",2022-05-23,745.86,2022-07-29,835.38,67,89.52,1.33611940298507,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,40.60555584,0.606053072238806
"3902",2022,"CARM1","69",2022-05-23,598.92,2022-07-29,718.9,67,119.98,1.79074626865672,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,54.42196816,0.812268181492537
"3903",2022,"CARM1","73",2022-05-23,660.3,2022-07-29,773.5,67,113.2,1.68955223880597,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,51.3466144,0.766367379104478
"3904",2022,"CARM1","82",2022-05-23,610.08,2022-07-29,722.54,67,112.46,1.67850746268657,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,51.01095632,0.761357557014925
"3905",2022,"CARM1","83",2022-05-23,647.28,2022-07-29,784.42,67,137.14,2.04686567164179,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,62.20560688,0.928441893731343
"3906",2022,"CARM1","86",2022-05-23,792.36,2022-07-29,888.16,67,95.8,1.42985074626866,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,43.4541136,0.648568859701492
"3907",2022,"CARM1","87",2022-05-23,641.7,2022-07-29,786.24,67,144.54,2.15731343283582,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,65.56218768,0.978540114626865
"3908",2022,"CARM1","92",2022-05-23,652.86,2022-07-29,777.14,67,124.28,1.85492537313433,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,56.37241376,0.841379309850746
"3909",2022,"CARM1","96",2022-05-23,610.08,2022-07-29,698.88,67,88.8,1.32537313432836,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,40.2789696,0.601178650746268
"3910",2022,"CARM1","97",2022-05-23,664.02,2022-07-29,811.72,67,147.7,2.2044776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,66.9955384,0.999933408955224
"3911",2022,"CARM1","121",2022-05-23,598.92,2022-07-29,726.18,67,127.26,1.89940298507463,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,57.72411792,0.86155399880597
"3912",2022,"CARM1","125",2022-05-23,714.24,2022-07-29,809.9,67,95.66,1.42776119402985,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,43.39061072,0.647621055522388
"3913",2022,"CARM1","143",2022-05-23,688.2,2022-07-29,808.08,67,119.88,1.78925373134328,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,54.37660896,0.811591178507463
"3914",2022,"CARM1","146",2022-05-23,757.02,2022-07-29,862.68,67,105.66,1.57701492537313,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,47.92653072,0.715321354029851
"3915",2022,"CARM1","148",2022-05-23,695.64,2022-07-29,788.06,67,92.42,1.37940298507463,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,41.92097264,0.62568615880597
"3916",2022,"CARM1","154",2022-05-23,677.04,2022-07-29,733.46,67,56.4200000000001,0.842089552238807,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,25.59166064,0.381965084179105
"3917",2022,"CARM1","161",2022-05-23,636.12,2022-07-29,826.28,67,190.16,2.83820895522388,0.408248551805678,2.70035433539765,"sd.flag",1.55430144360166,0.573026445897993,86.25505472,1.28738887641791
"3918",2022,"CARM1","164",2022-05-23,606.36,2022-07-29,760.76,67,154.4,2.3044776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,70.0346048,1.04529260895522
"3919",2022,"CARM1","166",2022-05-23,723.54,2022-07-29,831.74,67,108.2,1.61492537313433,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,49.0786544,0.732517229850747
"3920",2022,"CARM1","167",2022-05-23,669.6,2022-07-29,749.84,67,80.24,1.19761194029851,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,36.39622208,0.543227195223881
"3921",2022,"CARM1","170",2022-05-23,671.46,2022-07-29,811.72,67,140.26,2.0934328358209,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,63.62081392,0.949564386865672
"3922",2022,"CARM1","171",2022-05-23,645.42,2022-07-29,771.68,67,126.26,1.8844776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,57.27052592,0.854783968955224
"3923",2022,"CARM1","172",2022-05-23,717.96,2022-07-29,880.88,67,162.92,2.43164179104478,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,73.89920864,1.10297326328358
"3924",2022,"CARM1","175",2022-05-23,637.98,2022-07-29,813.54,67,175.56,2.62029850746269,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,79.63261152,1.18854644059701
"3925",2022,"CARM1","180",2022-05-23,656.58,2022-07-29,738.92,67,82.3399999999999,1.2289552238806,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,37.34876528,0.557444257910447
"3926",2022,"CARM1","181",2022-05-23,734.7,2022-07-29,853.58,67,118.88,1.77432835820896,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.92301696,0.804821148656716
"3927",2022,"CARM1","185",2022-05-23,649.14,2022-07-29,782.6,67,133.46,1.99194029850746,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,60.53638832,0.903528183880597
"3928",2022,"CARM1","186",2022-05-23,703.08,2022-07-29,808.08,67,105,1.56716417910448,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,47.62716,0.710853134328358
"3929",2022,"CARM1","199",2022-05-23,619.38,2022-07-29,738.92,67,119.54,1.78417910447761,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,54.22238768,0.809289368358209
"3930",2022,"CARM1","208",2022-05-23,717.96,2022-07-29,813.54,67,95.5799999999999,1.4265671641791,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,43.35432336,0.647079453134328
"3931",2022,"CARM1","212",2022-05-23,634.26,2022-07-29,789.88,67,155.62,2.32268656716418,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,70.58798704,1.05355204537313
"3932",2022,"CARM1","215",2022-05-23,747.72,2022-07-29,895.44,67,147.72,2.20477611940299,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,67.00461024,1.00006880955224
"3933",2022,"CARM1","574",2022-05-23,725.4,2022-07-29,800.8,67,75.4,1.12537313432836,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,34.2008368,0.510460250746269
"3934",2022,"CARM1","577",2022-05-23,652.86,2022-07-29,771.68,67,118.82,1.77343283582089,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.89580144,0.804414946865671
"3935",2022,"CARM1","578",2022-05-23,636.12,2022-07-29,753.48,67,117.36,1.75164179104478,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.23355712,0.794530703283582
"3936",2022,"CARM1","579",2022-05-23,691.92,2022-07-29,851.76,67,159.84,2.38567164179105,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,72.50214528,1.08212157134328
"3937",2022,"CARM1","581",2022-05-23,745.86,2022-07-29,824.46,67,78.6,1.17313432835821,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,35.6523312,0.532124346268657
"3938",2022,"CARM1","583",2022-05-23,691.92,2022-07-29,749.84,67,57.9200000000001,0.8644776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,26.27204864,0.392120128955224
"3939",2022,"CARM1","591",2022-05-23,664.02,2022-07-29,738.92,67,74.9,1.11791044776119,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,33.9740408,0.507075235820895
"3940",2022,"CARM1","596",2022-05-23,660.3,2022-07-29,753.48,67,93.1800000000001,1.39074626865672,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,42.26570256,0.630831381492538
"3941",2022,"CARM1","597",2022-05-23,701.22,2022-07-29,802.62,67,101.4,1.5134328358209,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,45.9942288,0.686481026865671
"3942",2022,"CARM1","601",2022-05-23,630.54,2022-07-29,748.02,67,117.48,1.7534328358209,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,53.28798816,0.795343106865672
"3943",2022,"CARM1","602",2022-05-23,695.64,2022-07-29,769.86,67,74.22,1.10776119402985,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,33.66559824,0.502471615522388
"3944",2022,"CARM1","603",2022-05-23,651,2022-07-29,746.2,67,95.2,1.42089552238806,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,43.1819584,0.644506841791045
"3945",2022,"CARM1","612",2022-05-23,604.5,2022-07-29,682.5,67,78,1.16417910447761,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,35.380176,0.528062328358209
"3946",2022,"CARM1","616",2022-05-23,723.54,2022-07-29,809.9,67,86.36,1.2889552238806,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,39.17220512,0.584659777910448
"3947",2022,"CARM1","618",2022-05-23,535.68,2022-07-29,677.04,67,141.36,2.10985074626866,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,64.11976512,0.957011419701493
"3948",2022,"CARM1","619",2022-05-23,719.82,2022-07-29,831.74,67,111.92,1.67044776119403,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,50.76601664,0.757701740895522
"3949",2022,"CARM1","624",2022-05-23,652.86,2022-07-29,753.48,67,100.62,1.50179104477612,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,45.64042704,0.68120040358209
"3950",2022,"CARM1","631",2022-05-23,624.96,2022-07-29,706.16,67,81.1999999999999,1.21194029850746,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,36.8316704,0.549726423880597
"3951",2022,"CARM1","636",2022-05-23,673.32,2022-07-29,775.32,67,102,1.52238805970149,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,46.266384,0.690543044776119
"3952",2022,"CARM1","638",2022-05-23,610.08,2022-07-29,737.1,67,127.02,1.89582089552239,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,57.61525584,0.859929191641791
"3953",2022,"CARM1","642",2022-05-23,658.44,2022-07-29,782.6,67,124.16,1.85313432835821,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,56.31798272,0.840566906268656
"3954",2022,"CARM1","643",2022-05-23,574.74,2022-07-29,689.78,67,115.04,1.71701492537313,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,52.18122368,0.77882423402985
"3955",2022,"CARM1","644",2022-05-23,598.92,2022-07-29,769.86,67,170.94,2.55134328358209,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,77.53701648,1.15726890268657
"3956",2022,"CARM1","712",2022-05-23,546.84,2022-07-29,647.92,67,101.08,1.50865671641791,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,45.84907936,0.684314617313432
"3957",2022,"CARM1","719",2022-05-23,619.38,2022-07-29,720.72,67,101.34,1.51253731343284,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,45.96701328,0.686074825074627
"3958",2022,"CARM1","720",2022-05-23,593.34,2022-07-29,700.7,67,107.36,1.60238805970149,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,48.69763712,0.726830404776119
"3959",2022,"CARM1","724",2022-05-23,682.62,2022-07-29,728,67,45.38,0.677313432835821,0.408248551805678,2.70035433539765,"0",1.55430144360166,0.573026445897993,20.58400496,0.307223954626866
